~,CAT,RY,FRSX,KO,GE,AMT,MMM,TWTR,NNDM,EBAY,PYPL,CMRX,MO,BAC,AGLE,WBA,PG,TWST,TMO,RTX,HD,FB,GS,MS,FNKO,UNH,RUT,NVCN,PFE,JNJ,CSCO,NMRK,AAPL,FARM,MA,SCOR,SCON,FordMotor,BMY,HDB,NMRD,DVAX,TMUS,GOOG,SDC,BBI,FDX,V,NVCR,FRTA,UPS,UHT,NEE,INTC,FNLC,MCD,FEYE,AXP,PM,IBM,DEO,NFLX,MSFT,N225,TSLA,RIO,FARO,SLAB,KLXE,JPM,TD,MCFT,SNP,CIIC,CVX,BA,FNJN,VZ,USB-PO,DIS,MRK,CVS,UVV,TRV,NKE,ATEC,LOW,XOM,BBQ,IFRX,OPTT,IBKC,EXAS,PIXY,DHR,ATINC,EXC,WMT,TM,CVCO
UPS,0.6387459336401934,0.6621471213925582,0.5735551531576315,0.5661235120292024,0.43627981300451607,-0.147778459762499,0.6609916838656016,0.39825594682416865,0.3312736259792961,0.1831836548684377,-0.2926047893538093,-0.13107925411728374,0.4272554093640114,0.6730550398474913,0.7202989369327351,0.7752261320547321,0.6196460172516259,-0.4870811456411243,-0.01772385564708731,0.6808289519820268,0.47099050806981113,0.3304794177149677,0.6657874268238699,0.50998646300074,0.5535420362889009,-0.06268049313780981,0.6392730799954992,0.1327231522083996,0.07876823691437203,-0.24046244651476054,0.2670554164295879,0.6781220821110591,-0.042252137914972294,0.3381928837491237,0.34042445732826104,-0.22440630033915776,0.011606453323766471,0.5899611507655378,0.008473389882113259,0.5033161771817127,-0.03655263146241876,0.42619524018027644,-0.3848372030490431,0.23256586982834174,-0.6009373804066581,0.04649972205565019,0.616348762702534,0.3416855627599299,0.6760784059843641,0.26253809681352896,1.0,0.4567376592664725,0.058147580065292845,0.09490183826564705,0.6999484402169914,0.493146565372713,0.6368268379091986,0.5774139862180978,0.3502322784225727,0.5322901894888128,0.5725507887152383,-0.7409181215899133,-0.2547751253415254,0.689734768052532,-0.4631207397822846,0.342945930557474,0.16083214536525345,0.8513703843160246,0.1201877520192692,0.6522983211332499,0.6462370675332765,0.22567730088920535,0.34018563054341555,-0.5173436092666281,0.6551667609169971,0.660009145218109,0.44742355666032,0.6708177802737203,0.41344384214738417,0.6757279502245901,0.6813315115461195,0.5591909590501646,0.4472796919972417,0.5392257465478332,0.4523964193543082,0.6643765888718284,0.5419455899587416,0.627476429200358,0.6499630740154265,-0.3442689552170639,0.33884986979978166,0.6556561287121561,0.38553338568308554,0.3106991301101163,-0.04342077921338073,0.7514960817623934,0.4316102994329079,0.12029245447160482,0.7762258898633372,0.5771727902845891
UHT,0.6479752590665716,0.4640998275949695,0.005732999519097748,0.6719558185593635,0.603193294262554,0.4725161352087854,0.33890363003984547,-0.08650087393004678,-0.2776280080030012,-0.14901743571734358,0.036557310695587826,-0.5029862948251216,0.2497477623501067,0.7125862929062341,0.5460941761747246,0.4055128100164094,0.8163473622765738,-0.24405258129932883,0.611870567472372,0.671177407169748,0.7034940218652964,0.6250719488599835,0.7303718026409738,0.7931066529420704,-0.16111635694812468,0.5993363976222825,0.5890990432092686,-0.17793941507567626,-0.057863651251861416,0.426278067406416,-0.19409057497922472,0.6418228439834145,0.6987416625836146,0.022682810477198584,0.7984808102620216,-0.15610544964106196,-0.6011176834137377,0.12283864139777859,0.7492184637321204,0.31578036261750086,-0.669486308909232,0.6281882999933981,0.28729024807435366,0.8393770791241706,-0.6569833839839897,-0.5261085602610824,0.2191772905283938,0.7727895443715357,0.681140357866951,0.8735785168680326,0.4567376592664725,1.0,0.8226733119864746,0.7939721284101292,0.6585538629706668,0.2949541611294001,0.5817425024843426,0.4265374836986514,0.60791946930274,0.4188102363959346,0.2252070867958031,-0.14368512728532062,0.5400082255219838,0.6313039061503274,0.3935033049526224,0.1753483963781459,0.5461283875264268,0.5200715951189945,-0.4479428462823281,0.7677229904150328,0.33129486008632325,0.12866391252168713,-0.16877482325542487,-0.6094821071810766,0.22213103643970136,0.26790186746457845,0.10380728410938878,0.6679919703074095,0.5519002523846376,0.40056222784236306,0.593198857026561,0.875135556147326,0.04220734398040058,0.08901695485169743,0.8647129810323801,0.8405361221514281,0.8033289049193634,0.11601211518260203,0.32408357993241954,-0.28497312685948917,-0.3162976363315623,0.33348362824715677,-0.09794271568499333,-0.35962107602434057,0.5731700627603065,0.7402726070718246,0.2544831155121112,0.4063131409053803,0.8493650443029404,0.8185403225278937
NEE,0.2663932539175626,0.12166505374026788,-0.2513819263534682,0.5270915606497237,0.3684483190966772,0.7656448013181743,-0.05519157126011724,-0.16210759731377067,-0.5756586810018212,-0.17817877280753786,0.16750055692991372,-0.6005125032954226,-0.07834427513744195,0.38217042761670716,0.2278023219927774,-0.021192739192364442,0.7226243705904373,0.048118306616215634,0.7052658644763182,0.35266823019778487,0.5990842926931454,0.4789397482053055,0.4607174270233328,0.5555018322862658,-0.46338138741465273,0.6372228230236738,0.2690402941792867,-0.3984235447377126,-0.2789233749105947,0.5728923685856947,-0.4352029998891327,0.3057695781151712,0.8446785208679517,-0.30401347769267045,0.7580941970066877,-0.26268670154410506,-0.6664019009950638,-0.23441393211069425,0.8342787682666502,-0.03345467828048441,-0.749103825937659,0.3529562350489114,0.5999975025093609,0.8577380090606882,-0.5430642380359783,-0.6404168641224267,-0.1555016189003992,0.7345827174266507,0.5402640254435064,0.8491100874923858,0.058147580065292845,0.8226733119864746,1.0,0.8381082193485363,0.33152206367302695,0.12820273461267173,0.21038929745891885,0.14685724092113703,0.4230362432480155,0.19942060631631026,-0.11097276603834244,0.1711143458561965,0.7730922162702173,0.2516721489530538,0.7245239673700764,-0.12607694080171616,0.5724615596122453,0.1567486555029397,-0.676467201475181,0.46840469161753756,-0.028464319346010215,-0.09612322735069553,-0.4749687419660688,-0.5475465742363812,-0.17286734177361568,-0.08287334024055293,-0.197795091732395,0.35114005246215774,0.33592446223763955,0.02089521519218493,0.29079755842319566,0.6872205130811593,-0.27767308243821276,-0.20299253487170404,0.7311535111744774,0.56318382255711,0.5978498769802412,-0.2773887657086526,0.01471194823529932,-0.26956069165863633,-0.5874870121553595,-0.022595543702236216,-0.29994506590156,-0.5735747962638158,0.7139642626542878,0.4875299955059516,0.0399861482347419,0.46539512246050624,0.5390142904574424,0.6728514976292048
INTC,0.37845052672959895,0.02375980598015816,-0.30042011404875313,0.2988172500909072,0.34577426696067026,0.6014164355055568,0.016330341509281775,-0.41502658979248896,-0.6335532816500038,-0.22367988630133087,0.3047467799905056,-0.5155134495319843,-0.07552803027547049,0.3946286428586618,0.2413509521460388,0.01864366722115204,0.642834458463916,0.04070036613189182,0.8660854289000047,0.2749790148090124,0.5388734006926746,0.6102700650417269,0.45960216154083794,0.592699724395357,-0.5516924988160591,0.7760541748899948,0.21813929921370712,-0.42286470605005805,-0.12950104113476366,0.6629398178022102,-0.3911234294079403,0.26215623313522557,0.9326256262055609,-0.3364886879835619,0.7062384175332904,-0.19946944800760966,-0.7179819494882411,-0.3011650760588771,0.9047678950525465,-0.09791324722439806,-0.8514381828472753,0.41446448716552947,0.6012459330630755,0.8977157345131728,-0.6750992285846148,-0.8117433880720087,-0.15873715434021254,0.6970476961855895,0.45326010933993827,0.8183256830399666,0.09490183826564705,0.7939721284101292,0.8381082193485363,1.0,0.2631502459323434,-0.08022408336429085,0.24258367439867365,0.038914885706867484,0.3355592064375517,0.131836489097164,-0.18805842781200818,0.31804607858442374,0.8792434634713113,0.43072090110699734,0.7705794640176434,-0.04412827009479034,0.5034758867315356,0.19309922840302798,-0.6922286607078943,0.4483623521376443,-0.10793965951439816,-0.16618480706487582,-0.4870440578891559,-0.6173525721484323,-0.1899879207608323,-0.21304144946991296,-0.27504087084052964,0.3497778283299127,0.30382618145930734,0.016334866966222654,0.24790221047190972,0.7514080136939568,-0.2863839591193819,-0.358576630372407,0.7352665858954739,0.5280169287303156,0.6038120297591361,-0.3049420810276327,-0.13799577579370578,-0.2716234849706776,-0.6686273527158858,-0.11181866772525008,-0.37011091911352123,-0.673662178821652,0.7914498793449491,0.35683349662729646,-0.14828990985928756,0.6294473684873627,0.5479294509340324,0.5098587079023286
FNLC,0.8819449590659095,0.8972567676756513,0.4500266560855307,0.8252289832590355,0.8532234306780468,-0.0971128307897908,0.7892684310783041,0.33801314555399115,0.38415541075584864,0.0047781845164990506,-0.14119345705248132,-0.04309739215019652,0.7039933948124716,0.9464391238522376,0.6477407353587261,0.850991026322776,0.5926265472302076,-0.5648260885718195,0.13945868680843332,0.948267939102886,0.5161074715787944,0.5411562018573515,0.8844498217703319,0.8507304256004581,0.4912279176940513,0.18769221502755276,0.9086376271198396,0.3696353383273859,0.3318542793203215,0.06639260857602801,0.37581052146615895,0.9317399018187317,0.13585091188234277,0.6064714350455852,0.6328728502661584,0.2062820329823806,-0.07083086781811165,0.7362446782342962,0.21938580505351465,0.8218850064645261,-0.19275958661975134,0.6806762368168967,-0.31542324430755425,0.4249959372587629,-0.4987595916366375,0.05738980933096556,0.7089908137183352,0.6034088990330304,0.5226251019439806,0.5784958072483556,0.6999484402169914,0.6585538629706668,0.33152206367302695,0.2631502459323434,1.0,0.597453054005172,0.8960437814435247,0.8441827350604473,0.7266371672140072,0.7051343551755838,0.7136688675684612,-0.5536711623218319,-0.11740128267023629,0.8626103295760984,-0.2724856723837431,0.6580350502850452,0.3851088848353172,0.795453637278893,0.2107352129748887,0.9461068983606513,0.8410940726480817,0.609633072010232,0.4871621568363901,-0.36090886986656184,0.7196862184180551,0.7923164442183473,0.6763348296650826,0.7714369873768542,0.5229617414803486,0.8308995080325267,0.7536268904908707,0.6267137667669858,0.6525857427831242,0.6641898057700797,0.7015139055465713,0.8151002550681091,0.7101878974509986,0.712298139075252,0.7767610202256308,-0.11813746559404358,0.3214337666233281,0.8554145197029519,0.3631689052546888,0.2585496330890944,0.11737772222659262,0.8993753438585748,0.7215261402903416,-0.11234282726187628,0.8619454635819882,0.7854773628580427
MCD,0.45880636304346095,0.7739405683773848,0.7350684463679602,0.8068485716544292,0.5535155503541564,0.08614572081623825,0.6595829756472406,0.8502572229237964,0.5609349651758614,0.6176809081009313,0.20463579333439783,0.3424248482783295,0.5691319033172139,0.5884644082304181,0.6678811628280411,0.4677819323845871,0.3749249550993521,-0.024660873609449654,-0.0869496779641531,0.6971928582184702,0.5526109113701282,0.4730152688043431,0.6985657267458031,0.5357681790280344,0.740247934920353,-0.03166556193885283,0.7738935366992453,0.4466335001535889,0.4319299869975432,0.02853019882099974,0.6706820337898758,0.5798387280405811,-0.2138135138873943,0.6075419597700821,0.5465226402756566,0.0983941306274549,0.49067449178348976,0.7751250380076363,-0.19578494836602683,0.6532448226074645,0.21367869732638065,0.1768901009608664,-0.17780937924093637,0.15370641199943455,0.24976913089737496,0.5223170109202315,0.7658573914150892,0.559608215818327,0.4588249889435823,0.20738306991501057,0.493146565372713,0.2949541611294001,0.12820273461267173,-0.08022408336429085,0.597453054005172,1.0,0.5834168600963607,0.8497809392980696,0.5468644596286201,0.8834720214530393,0.8537766246315156,-0.34692749466864353,-0.2226997512362773,0.39738942043021325,-0.32658908194202385,0.58106386198509,0.5224656690211049,0.6934401153619834,0.48978336536135214,0.5480793927062455,0.7970368763741863,0.6828278386273523,0.6235131946621942,-0.7680696794672952,0.8061018923700267,0.8004795237041884,0.7543225139419291,0.44416158720825,0.6642382815311709,0.7573806656728495,0.623341041352289,0.11496036715950701,0.6830404088556878,0.867973571853671,0.41030838425233945,0.47412391903973156,0.5470875935465082,0.764037280756795,0.7404585301861645,-0.09362528717599188,0.610747536578305,0.8037084530118483,0.8404678176536798,0.6142974696279733,0.1533968799206797,0.5324736396486669,0.862570050227453,-0.324458352995589,0.4681586085773525,0.5826934413117365
FEYE,0.9116899467464081,0.8928091224589368,0.48307586308097866,0.7278034389655608,0.8771932440904281,-0.21763238505404456,0.8506595381958433,0.27506463491999483,0.4552153151774893,0.09702641865697802,0.05721458280515659,0.15279377812188702,0.8070914370664249,0.9362279345560468,0.6508177208711353,0.8597559095778097,0.44789922212480715,-0.45920388382618416,0.16801063724583168,0.9284635361494122,0.5136261050399231,0.6517968182536366,0.8784744741104366,0.8640265994021394,0.5101999664629688,0.29601171497727286,0.9300024992602767,0.4575074212480409,0.5310618860264501,0.11498436012367201,0.50528029833413,0.9267667821173495,0.10343697394997521,0.7217656700257749,0.6074056375132126,0.34728971891967797,0.005236014861540504,0.7852588614736845,0.17305172826713086,0.875483076258949,-0.1272699426583461,0.6973136654425246,-0.29991584828880263,0.3898567781825126,-0.5027030884349615,0.11505603058036036,0.7818416277706757,0.5960155226698072,0.4290027123625024,0.5270301233797914,0.6368268379091986,0.5817425024843426,0.21038929745891885,0.24258367439867365,0.8960437814435247,0.5834168600963607,1.0,0.8527224969096523,0.754566888467094,0.7098350225424568,0.778705406117814,-0.40198299843695107,-0.1152649032085579,0.8460057065496356,-0.2708171466496395,0.7778221814029905,0.3802553507477913,0.7713060961799617,0.33391516803777427,0.9085884230501836,0.8546740111655514,0.7172333500774161,0.5682145014517336,-0.1329683693333553,0.7852955788918914,0.7969806719395893,0.7449630006134234,0.6862751768831844,0.5815184161592113,0.8965039963655179,0.7293608048060337,0.5865487407155963,0.7014557865598096,0.6769238149150089,0.6800767030243859,0.7837081836236702,0.7222796494370888,0.768927494079932,0.7786353205104805,-0.05860100691060544,0.37887934451474087,0.8576638034798683,0.4449757020589663,0.3124524263899268,0.14285674010237895,0.7741101234595867,0.7226437217012431,-0.15072070606801813,0.800629270253163,0.6864227021568291
AXP,0.7493700564440999,0.9378666949355563,0.6397475168220502,0.8609152963027783,0.858922280395063,-0.14454828805795686,0.8329152884652927,0.6173152280437727,0.5902415887049401,0.3071892799181349,0.08632632648790475,0.304080037424759,0.8139921702472046,0.8595466225964898,0.653638871689453,0.7525793716787424,0.3855472942057812,-0.3152166526778198,-0.021788049007823305,0.9105571217832342,0.4716224790921301,0.559463165825697,0.8601947134930107,0.7817868835455664,0.7143401566371218,0.10840768903371097,0.9433881532895925,0.5268905636528683,0.5279596458775414,0.04413629240543091,0.6846377230623674,0.8615063368255417,-0.10960904925318413,0.776586582119699,0.6317452866154097,0.33135100796407696,0.31649942180977003,0.898742811228948,-0.062991065686778,0.8919678025741274,0.06452223109714218,0.46489511356785795,-0.334769409724468,0.24596145637094619,-0.32026674946750405,0.3969213268393293,0.8795934549429585,0.6251122780068973,0.46111818070567373,0.38715859321947876,0.5774139862180978,0.4265374836986514,0.14685724092113703,0.038914885706867484,0.8441827350604473,0.8497809392980696,0.8527224969096523,1.0,0.7425917411304281,0.8693687299547782,0.8997120718069969,-0.4345563330284387,-0.2423444543320663,0.6834864372572538,-0.3677085656583423,0.7832281204388009,0.4519767805388066,0.7525106809556895,0.5125505240217397,0.8236419203795119,0.9458776655260515,0.8279276408980054,0.6928110388925199,-0.593383004537931,0.8658114791649307,0.8996844944447674,0.8437347141412921,0.548542544240437,0.5891907807174774,0.9290929494979092,0.6970955462512537,0.32747886669506965,0.7884362538113695,0.8799632307896422,0.5253141195997025,0.6688287807494554,0.6173569106215546,0.8567522198536833,0.8334824470463662,-0.062223243445454345,0.5641147419468889,0.9465698507175533,0.7104541667239318,0.5253032426341929,0.08930506826041944,0.7144516492639289,0.9031362379373842,-0.41220588113329376,0.6639308544783972,0.6866925263791949
PM,0.7111552296155622,0.6886549541887489,0.3032984438069493,0.7291273485471077,0.7975329913396519,0.0812229230865258,0.6567249800904026,0.18968590925583617,0.22063938385221554,0.04070705386544728,0.10049839096938835,0.060621334134840076,0.7387455436872646,0.7798466243371923,0.47791200908383613,0.5733226090415847,0.4491821870712207,-0.23384754108353759,0.24954282274738912,0.782382984332318,0.3983210723017843,0.5979716529547179,0.7723215471306589,0.7867350376800456,0.2518142957489447,0.5011053978229485,0.7614436020049178,0.19243355419657587,0.387692511555502,0.30734083832319603,0.34767850203497225,0.759004531879153,0.2507419291462977,0.5405796515695461,0.6645420874430866,0.29928724751457114,-0.05080484937629269,0.541321022727307,0.3026851544880667,0.6912240188632468,-0.22094519978251184,0.528448047414134,-0.034615842023092216,0.4828224301897438,-0.3685603795411183,0.032438213601682184,0.5807818231223862,0.6549253118156845,0.46169596774287425,0.6264516829450784,0.3502322784225727,0.60791946930274,0.4230362432480155,0.3355592064375517,0.7266371672140072,0.5468644596286201,0.754566888467094,0.7425917411304281,1.0,0.6155497487160657,0.568692080483242,-0.15937206631343923,0.1154353464235069,0.5595487325861624,0.01705860931342553,0.5890140103811877,0.4924537086153355,0.5278244619970874,0.16746693640948274,0.7691714134441892,0.6386273783950639,0.5656494478833102,0.39090442921783486,-0.2892064692103821,0.5401535288091561,0.5411145402261557,0.5776374819400262,0.48374670690416965,0.5671977485332859,0.6701979333218044,0.6208135169062383,0.4958194523053859,0.5015453449582121,0.5004265775280902,0.6253563428646813,0.7050812656857881,0.5780161419227986,0.49591544548837574,0.5515088773760788,0.03670792384349777,0.11058483628053807,0.6390833497578231,0.2946559972696093,0.12470959582674204,0.2755255086972067,0.6379855374206563,0.5599450076816612,-0.1639197953374618,0.6172360812917657,0.6115359991536736
IBM,0.648874322222229,0.8527727491165314,0.6992409318572868,0.8109484017308151,0.6972357114454182,0.013905186550522348,0.7360890699332221,0.7010592722145537,0.5190064242500153,0.5415329454962945,0.24539645386475098,0.3080341546075751,0.5895922157032196,0.7391751097264281,0.7438500466586913,0.6076994476942293,0.45022795728765264,-0.05122902903085502,0.06728023845063665,0.7889988279253471,0.6343542888277501,0.5889346095116191,0.8070202909322725,0.6979228589159248,0.6470703703355601,0.08644439014755431,0.855199304051162,0.4448305857468084,0.5214405866769833,0.12342854765871093,0.6888767439817233,0.6816102688406225,-0.07615640388669562,0.6542067125625306,0.621298380813358,0.14864951196996992,0.3752916387088792,0.7635767873904978,-0.060760468642975754,0.713540087962297,0.09979977016245324,0.2838699195294386,-0.09567736780141749,0.2919945674978134,0.1533237274929329,0.3583118088820852,0.8083924419956874,0.6261761443699244,0.4279899060802093,0.3334691782684321,0.5322901894888128,0.4188102363959346,0.19942060631631026,0.131836489097164,0.7051343551755838,0.8834720214530393,0.7098350225424568,0.8693687299547782,0.6155497487160657,1.0,0.8188032620580519,-0.31227195597782603,-0.09845060973982515,0.5968365822800752,-0.23149793026200124,0.677957717492051,0.5808869772667047,0.7332646885342171,0.4406349525166039,0.6904818139399642,0.8500062955770884,0.7364654965673448,0.6090771399055923,-0.5287071309127124,0.8179068374778832,0.8108405906053009,0.7342047858895401,0.5607214477827233,0.6293381793387646,0.8044931357038984,0.5909035085236292,0.25174078508538383,0.723397047414139,0.8025846772706774,0.5452552916455922,0.5434824078213102,0.6520381278316468,0.7703708642629215,0.7610018628618674,-0.10973373005529251,0.5483820070180291,0.8478129902979299,0.721430974247863,0.5145655667321287,0.22494447257717673,0.6154856167043297,0.8543612997048318,-0.1939991302638141,0.6128379383737167,0.644768777322464
DEO,0.66651563228916,0.8814492319837349,0.7067768343670079,0.6981796073629466,0.6510555103985651,-0.24652633742112792,0.864695799968264,0.6909399167773072,0.779174702364218,0.5017168553222541,0.15981313114192994,0.5023920674281307,0.8229321828996147,0.714102253408266,0.6516602177043195,0.6984555829098258,0.2501902667099397,-0.2663931104107715,-0.13699541532884071,0.7828389835746906,0.40520093224647064,0.4845957576259959,0.7178694858596606,0.6071286713124971,0.8541438798363005,-0.025234747651758854,0.8715769700437294,0.7139975919182958,0.6909641756508691,-0.008937320665991127,0.8178335731531319,0.7153115493521586,-0.3336597451045654,0.8449120680958045,0.41176258589754267,0.41554396918474473,0.5054829776147498,0.9521093140535795,-0.24729143653103725,0.8791224334729106,0.2747030797023155,0.4228193324226932,-0.45251038306733665,0.026372821026270848,0.2380519584316802,0.589265658622711,0.8989784975203781,0.4178476763111065,0.2839337586523874,0.11237056440332467,0.5725507887152383,0.2252070867958031,-0.11097276603834244,-0.18805842781200818,0.7136688675684612,0.8537766246315156,0.778705406117814,0.8997120718069969,0.568692080483242,0.8188032620580519,1.0,-0.4204798545194861,-0.4175909637742921,0.6168543924309564,-0.5570561087184843,0.8413008840340117,0.3270297555376256,0.7716577201045575,0.7007730490235938,0.6476771559412428,0.9235274248346903,0.8433200752819746,0.8455251075754283,0.1273403053995815,0.9601471471588766,0.9150828510782962,0.9253004585824002,0.5774653764584258,0.6588820980261683,0.9187879172930166,0.7231726863646174,0.16147230910495158,0.867271729457461,0.9396067450417862,0.3959885511670706,0.5060216062351435,0.5432303304593499,0.9568082265847717,0.8050397091464749,0.06034399220510765,0.7558899449719891,0.9311525208155756,0.8474249362261156,0.7059790681810122,-0.009236267418040733,0.5469425884783695,0.9111446729792096,-0.420583282563475,0.49938310810612063,0.4734929358053619
NFLX,-0.31951651013542265,-0.5649549354440236,-0.4738292274819772,-0.41869915064189567,-0.25518055683541235,0.39412851049948344,-0.38837955898854193,-0.4336057352404662,-0.4405300231754623,0.03587028017973536,0.6484303559418024,0.17350304781326806,-0.2752057761035696,-0.4083571898567724,-0.3984254679407189,-0.6519860267723092,-0.28471472179317314,0.6173615132806881,0.4958201713824128,-0.49258559943329083,-0.16021424791650046,0.16702974538010484,-0.31781103554125023,-0.1580532975806088,-0.5887125066024645,0.5203767934989098,-0.3907086009296628,-0.17075797403740844,0.15176015761542597,0.6725363899989458,-0.15634761257448443,-0.5158359202912057,0.3731692076024068,-0.3447395346508285,0.022094218576034816,0.21437648181899036,-0.10840828314248512,-0.541447111648903,0.32719635570395184,-0.44921268241550166,-0.2572554753635882,-0.1815244520254714,0.6120516278264329,0.16794597774034115,0.1180207160410932,-0.2750113726003401,-0.4437176139108813,0.04387510517129699,-0.36660325812459815,0.015085451275773883,-0.7409181215899133,-0.14368512728532062,0.1711143458561965,0.31804607858442374,-0.5536711623218319,-0.34692749466864353,-0.40198299843695107,-0.4345563330284387,-0.15937206631343923,-0.31227195597782603,-0.4204798545194861,1.0,0.6246787351607782,-0.35931379787283213,0.6934465703788423,-0.13114038170156173,0.1747744290057989,-0.5130766120985737,-0.23621094487853092,-0.4194051684689502,-0.5658020819015502,-0.18805163133426625,-0.33451355610559375,0.25511691783617674,-0.4948999994004058,-0.6502937489010929,-0.37082289953756903,-0.3970612124306716,-0.06897142063594291,-0.4508861968013943,-0.335295970521104,-0.20227476658430255,-0.37417047211197163,-0.522621590578941,-0.050442880473412305,-0.3685927645925832,-0.1593167828992994,-0.5391167728056089,-0.6549181333945504,0.20410513422151705,-0.4834992650491904,-0.581746576083869,-0.23541929144102036,-0.41088532427545477,0.5270440162233329,-0.6154256037281276,-0.39333028731156444,0.2210994390494781,-0.4843330104966597,-0.40070919747003636
MSFT,0.008043149477648804,-0.317699652278881,-0.46654136765353194,0.04673889831780873,0.034063748909406895,0.7484447995359504,-0.2874580965992356,-0.46400080116858167,-0.7948011738401296,-0.11878497798614517,0.4943264646157655,-0.42137100824629187,-0.3263287526542318,0.03851872741539684,0.030101274133057663,-0.3725084783115781,0.4347331421194454,0.3671572366329905,0.8751425339680668,-0.08605180627334956,0.37597038118204007,0.48857884409929253,0.1472681073565389,0.2915177318336067,-0.7441672961599877,0.7827382950000125,-0.088957447639872,-0.5464856109564423,-0.2230721279113188,0.7567038945387186,-0.5130412498914635,-0.09805108156715274,0.9205015035301556,-0.550585737375633,0.5564145736775424,-0.23452933933962278,-0.652134771051657,-0.5753686149439129,0.8654823524860484,-0.3911850568053482,-0.7973441843511319,0.17332224390302595,0.7953782903037979,0.7984286950394938,-0.7232850239115639,-0.7902812703635272,-0.4379075405017659,0.5584021457049668,0.273338648554434,0.6394524352983091,-0.2547751253415254,0.5400082255219838,0.7730922162702173,0.8792434634713113,-0.11740128267023629,-0.2226997512362773,-0.1152649032085579,-0.2423444543320663,0.1154353464235069,-0.09845060973982515,-0.4175909637742921,0.6246787351607782,1.0,0.11434857022220231,0.9484064187718491,-0.27759586296246685,0.4905738296746791,-0.11146558582554024,-0.7665432229456262,0.08893061193539789,-0.4290004894077144,-0.35346332432082145,-0.6671109643453217,-0.7131111510888906,-0.45117002793220706,-0.5210485316721511,-0.49707499753929163,0.03504548784035662,0.18864915905758092,-0.2797303712169974,0.012177268282734625,0.49989646877257127,-0.5291351505910037,-0.5802432497121868,0.5116744192151492,0.2444734586289708,0.38007026259420923,-0.577024418352621,-0.43106086596720344,-0.1973498660054813,-0.8097609585992847,-0.4319035387549076,-0.42941728899740517,-0.7552198401643322,0.8538781949460418,0.005993682825358645,-0.3746713767683131,0.631634736632997,0.18314887517216996,0.24575848359413155
N225,0.880224436725297,0.7577261403175928,0.36614889596824457,0.6001868898331363,0.7368396990139287,-0.09806284318035144,0.7364416841091935,0.09280802077655602,0.2595725529775051,0.09600333977439157,0.1974413586356986,0.021977631667709316,0.632988566748057,0.9011730820131899,0.6829495104683725,0.787694880886379,0.5792729591977815,-0.5067502756101526,0.39877220859128915,0.8431918647415496,0.5462653749503597,0.7322630166714333,0.8380622420488061,0.8320390981160991,0.33810892034761497,0.36805352802064495,0.8087664683722255,0.2921972285878906,0.41851551333900183,0.28257002710269913,0.33315142512459006,0.8250455342483525,0.30541487265771944,0.46678857462165035,0.5917458294360676,0.18345816018279806,-0.17022573219237047,0.6046697710730259,0.38813701525736255,0.7018748918624711,-0.3454881358837934,0.7397734280646069,-0.2019377733136888,0.5517437446033945,-0.5535808155566707,-0.14328528079617983,0.606672878131632,0.5809756253051622,0.4581773084615553,0.5310710095714332,0.689734768052532,0.6313039061503274,0.2516721489530538,0.43072090110699734,0.8626103295760984,0.39738942043021325,0.8460057065496356,0.6834864372572538,0.5595487325861624,0.5968365822800752,0.6168543924309564,-0.35931379787283213,0.11434857022220231,1.0,-0.12494301536065777,0.6265091678429721,0.32929134522865167,0.7838008619829478,0.09558190955625384,0.8783520041787333,0.7045991075677762,0.4660009662383102,0.3582011362652466,-0.23729677490431114,0.6498380726013722,0.626542431317914,0.5625878605293527,0.7742278138828762,0.5617871684236194,0.7723525966748052,0.7302535905527711,0.6956152313055787,0.5229036333555317,0.4507240588135108,0.7357769602589241,0.7666927237414745,0.7640507868295399,0.6203886606142175,0.589055853736826,-0.10837952152543659,0.17713474313852134,0.7155598232715825,0.30026481519893905,0.1244365146822319,0.353838531808782,0.7349274350311219,0.49623464333951306,0.14572675379952327,0.8296425397400282,0.6219326838223624
